1.0520817083662435, 5.144274334181829e+31
1.1444229868231042, 4.858251959475036e+31
1.2448690651631307, 4.580587845323284e+31
1.3541313021875425, 4.318793093429936e+31
1.4729834927047856, 4.0786675915214935e+31
1.6022673475428573, 3.8392355809132587e+31
1.742898454542662, 3.6198114021167563e+31
1.895872762748133, 3.3961192335198606e+31
2.0622736357141327, 3.2125772186319704e+31
2.243279523883637, 3.0190151545320465e+31
2.440172310369953, 2.8371154630721725e+31
2.6543463892487704, 2.6749655461120403e+31
2.887318540652489, 2.5179357405096573e+31
3.1407386726021973, 2.37402793113468e+31
3.4164015056509323, 2.24572446476051e+31
3.716259283088813, 2.124355112036704e+31
4.042435596723703, 2.006240669766819e+31
4.397240426151498, 1.907207175957697e+31
4.7831864980241505, 1.8130622446445247e+31
5.203007081171659, 1.7292469581878237e+31
5.6596753436030784, 1.652022883012078e+31
6.156425408472708, 1.586058833504168e+31
6.696775258129794, 1.5277489417857243e+31
7.284551648458129, 1.4740065796720861e+31
7.923917209948808, 1.4362672078840908e+31
8.619399927435879, 1.406420746006943e+31
9.375925207270255, 1.3794628690884394e+31
10.198850759031533, 1.3686988127348312e+31
11.094004538809878, 1.3714947777420083e+31
12.06772602277213, 1.3902200586071629e+31
13.126911103311505, 1.4208446709442128e+31
14.279060925735159, 1.4641423927247421e+31
15.532335011350945, 1.5363214017683634e+31
16.89560904317083, 1.6227057457725252e+31
18.37853772346928, 1.730955327080442e+31
19.99162314835342, 1.8832532689838789e+31
21.74628918357366, 2.0967075015376056e+31
23.654962368303863, 2.3614029008139094e+31
25.821516404495163, 2.559717059928325e+31
27.59986446354307, 2.9364945916337677e+31
30.02230632289004, 2.942493235050114e+31
31.97767458475948, 2.644761665985587e+31
33.08534791241971, 2.3885953658684113e+31
36.02531391686765, 2.2520903481427615e+31
39.18725801060077, 2.147979417470899e+31
62.24420722807594, 2.1919750897650245e+31
67.70738525528431, 2.1928410372866007e+31
73.65006676540487, 2.193707326903794e+31
80.11433780962987, 2.194573958751768e+31
87.14597833454121, 2.2099410311690666e+31
94.7947863955441, 2.218102877172356e+31
103.11493082653377, 2.218979146568855e+31
112.1653348634018, 2.2198557621386815e+31
122.01009343820141, 2.220732724018612e+31
132.71892709924882, 2.2252692158522263e+31
144.36767577181982, 2.2408512257688282e+31
157.03883585625562, 2.2454288154877965e+31
170.8221444672021, 2.246315880092995e+31
185.81521495156494, 2.247203295136207e+31
202.12422818591614, 2.2480910607558745e+31
219.86468454911753, 2.248979177090512e+31
237.49136353722895, 2.2145283670108355e+31
248.85490843714186, 1.7754831606157578e+31
258.33599561960386, 1.5465191546549128e+31
271.3302613947764, 1.3605241836146984e+31
284.9781369877786, 1.1968982399144455e+31
297.2214128149807, 1.0633648207462817e+31
309.9906861961193, 9.447292211588492e+30
323.30855512136077, 8.393293476504421e+30
337.1985884393021, 7.456885402180975e+30
346.788575759821, 6.891400799996517e+30
366.79452999282125, 5.770730657124862e+30
382.55281464608805, 5.0598542636459475e+30
398.9881092188273, 4.436548279675207e+30
416.1294995183555, 3.877242384316109e+30
434.00732094104694, 3.3996182762834085e+30
452.65321215737606, 2.9418430746683865e+30
472.10017110338623, 2.57097138091916e+30
492.3826133776718, 2.2321123670221448e+30
513.5364331472213, 1.9443047143315033e+30
535.5990666699066, 1.7047925268338008e+30
550.8315985794248, 1.539626311217092e+30
607.6387550278043, 1.1322975187767506e+30
633.7442273975046, 1.0010169229548785e+30
660.9712472030894, 8.77705102964995e+29
689.3679985430151, 7.721208696819519e+29
718.984735608604, 6.859782584712468e+29
749.8738716196995, 6.0944625326482606e+29
782.0900715811922, 5.414526350241507e+29
815.6903490245647, 4.810448081419298e+29
856.71946368606, 4.231910693827982e+29
899.8123372873538, 3.72295216940612e+29
938.4702173429068, 3.351431700219033e+29
985.6751428392139, 2.9678384966509353e+29
1042.5379496748824, 2.5981326753709196e+29
1102.681126138131, 2.2801030938261496e+29
1166.2939141164497, 2.015876569735903e+29
1233.5764727097298, 1.7822695629042644e+29
1304.740508035475, 1.5835327139473768e+29
1380.0099393669652, 1.417414866308561e+29
1459.6216037004003, 1.2655952292260031e+29
1554.6875099475396, 1.1189703448984946e+29
1667.5954248222993, 9.767461532290188e+28
1788.7031851063757, 8.661762465198522e+28
1905.2023441131955, 7.71518442329721e+28
2029.2891533027287, 6.878839766342702e+28
2176.664626194454, 6.112198246389805e+28
2334.7431228394526, 5.441734502429756e+28
2521.9208300296136, 4.805271169386955e+28
2724.104682318237, 4.254436280001504e+28
2921.940567416137, 3.8102631976592233e+28
3156.194233528112, 3.3657238016370185e+28
3409.228151606484, 2.9907148511823732e+28
3656.8205709623244, 2.6837721284440824e+28
3922.3941882305403, 2.40358005124722e+28
4236.854800049844, 2.139995217049619e+28
4576.525901085781, 1.909082483945753e+28
4840.542002315924, 1.7633804385613854e+28
584.341413373517, 1.3069995268479738e+30
55.804171747699634, 2.219363718313253e+31
50.118723362727195, 2.2182443788726426e+31
43.9879105595043, 2.1694701431302793e+31
