Time,Mass,Radius,Lx
23.0,7.561720420378056,10.27,1.4400000000000044e+30
23.1,7.552752110854014,10.255998060605467,1.4330151463418038e+30
23.200000000000003,7.543852677339775,10.242058506290297,1.4260941266342146e+30
23.300000000000004,7.535021380275042,10.228180955482019,1.4192360861134417e+30
23.400000000000006,7.5262574901602255,10.214365029516351,1.41244018506433e+30
23.500000000000007,7.517560287389271,10.200610352604414,1.4057055984925302e+30
23.60000000000001,7.50892906208584,10.186916551800689,1.399031515805166e+30
23.70000000000001,7.500363113942769,10.173283256971638,1.3924171404997456e+30
23.80000000000001,7.491861752064727,10.159710100765011,1.385861689861072e+30
23.900000000000013,7.483424294813986,10.146196718579773,1.3793643946659136e+30
24.000000000000014,7.475050069659247,10.13274274853667,1.3729244988952041e+30
24.100000000000016,7.4667384130274295,10.119347831449366,1.3665412594535502e+30
24.200000000000017,7.458488670158376,10.106011610796214,1.360213945895832e+30
24.30000000000002,7.450300194962378,10.092733732692528,1.3539418401606892e+30
24.40000000000002,7.442172349880484,10.079513845863444,1.3477242363106877e+30
24.50000000000002,7.4341045057475,10.06635160161728,1.3415604402789818e+30
24.600000000000023,7.426096041657644,10.053246653819432,1.3354497696222713e+30
24.700000000000024,7.418146344832765,10.040198658866755,1.3293915532798852e+30
24.800000000000026,7.410254810493101,10.027207275662384,1.323385131338805e+30
24.900000000000027,7.402420841730486,10.014272165591104,1.3174298548044668e+30
25.00000000000003,7.394643849383975,10.001392992495072,1.3115250853771698e+30
25.10000000000003,7.386923251917813,9.98856942265005,1.3056701952339382e+30
25.20000000000003,7.379258475301711,9.975801124742016,1.2998645668156794e+30
25.300000000000033,7.371648952893366,9.963087769844218,1.2941075926194913e+30
25.400000000000034,7.364094125323182,9.950429031394576,1.288398674995971e+30
25.500000000000036,7.356593440381133,9.937824585173527,1.282737225951389e+30
25.600000000000037,7.349146352905734,9.925274109282192,1.2771226669545936e+30
25.70000000000004,7.341752324675068,9.91277728412095,1.271554428748509e+30
25.80000000000004,7.334410824299812,9.900333792368317,1.2660319511661094e+30
25.90000000000004,7.327121327118238,9.887943318960216,1.2605546829507359e+30
26.000000000000043,7.319883315093137,9.875605551069533,1.2551220815806473e+30
26.100000000000044,7.312696276710613,9.863320178086017,1.2497336130976808e+30
26.200000000000045,7.3055597068807305,9.851086891596493,1.2443887519399163e+30
26.300000000000047,7.298473106839952,9.838905385365376,1.2390869807782338e+30
26.40000000000005,7.291435984055343,9.82677535531547,1.233827790356659e+30
26.50000000000005,7.284447852130497,9.814696499509077,1.2286106793363963e+30
26.60000000000005,7.277508230713153,9.802668518129344,1.2234351541434497e+30
26.700000000000053,7.2706166454044565,9.790691113461934,1.2183007288197351e+30
26.800000000000054,7.263772627669848,9.778763989876909,1.2132069248775936e+30
26.900000000000055,7.256975714751521,9.7668868538109,1.2081532711576139e+30
27.000000000000057,7.25022544958244,9.755059413749526,1.2031393036896767e+30
27.10000000000006,7.243521380701871,9.743281380210044,1.1981645655571374e+30
27.20000000000006,7.236863062172397,9.731552465724217,1.1932286067640643e+30
27.30000000000006,7.230250053498387,9.719872384821478,1.1883309841054516e+30
27.400000000000063,7.223681919545896,9.708240854012232,1.1834712610403339e+30
27.500000000000064,7.217158230463952,9.696657591771439,1.1786490075677203e+30
27.600000000000065,7.210678561607213,9.685122318522389,1.1738638001052825e+30
27.700000000000067,7.204242493459964,9.673634756620674,1.1691152213707214e+30
27.800000000000068,7.197849611561425,9.66219463033838,1.1644028602657453e+30
27.90000000000007,7.191499506432341,9.650801665848464,1.1597263117625932e+30
28.00000000000007,7.185191773502834,9.639455591209332,1.1550851767930374e+30
28.100000000000072,7.178926013041488,9.628156136349592,1.1504790621398048e+30
28.200000000000074,7.172701830085641,9.61690303305301,1.145907580330352e+30
28.300000000000075,7.166518834372865,9.605696014943618,1.1413703495329406e+30
28.400000000000077,7.1603766402736015,9.594534817471018,1.1368669934549483e+30
28.500000000000078,7.154274866724942,9.583419177895863,1.1323971412433665e+30
28.60000000000008,7.148213137165516,9.572348835275466,1.1279604273874247e+30
28.70000000000008,7.142191079471483,9.561323530449618,1.1235564916232924e+30
28.800000000000082,7.136208325893583,9.55034300602653,1.1191849788408057e+30
28.900000000000084,7.130264512995251,9.539407006368965,1.1148455389921687e+30
29.000000000000085,7.124359281591754,9.528515277580482,1.1105378270025812e+30
29.100000000000087,7.118492276690337,9.517667567491854,1.1062615026827472e+30
29.200000000000088,7.112663147431372,9.50686362564764,1.1020162306432147e+30
29.30000000000009,7.106871547030462,9.496103203292877,1.0978016802105069e+30
29.40000000000009,7.101117132721509,9.48538605335992,1.0936175253449977e+30
29.500000000000092,7.095399565700715,9.47471193045543,1.0894634445604911e+30
29.600000000000094,7.0897185110714975,9.464080590847477,1.0853391208454629e+30
29.700000000000095,7.084073637790305,9.453491792452802,1.0812442415859265e+30
29.800000000000097,7.078464618613316,9.442945294824169,1.0771784984898812e+30
29.900000000000098,7.072891130044003,9.432440859137879,1.0731415875133072e+30
30.0000000000001,7.067352852281543,9.421978248181393,1.0691332087876701e+30
30.1000000000001,7.061849469170065,9.411557226341078,1.0651530665489008e+30
30.200000000000102,7.056380668148714,9.40117755959007,1.0612008690678114e+30
30.300000000000104,7.050946140202516,9.39083901547626,1.0572763285819197e+30
30.400000000000105,7.045545579814029,9.380541363110384,1.0533791612286438e+30
30.500000000000107,7.040178684915774,9.370284373154256,1.0495090869798385e+30
30.600000000000108,7.03484515684341,9.360067817809052,1.0456658295776401e+30
